,x,y,u
54.072,3.743158352,1.069813836,-2.770349466
54.073,3.747989317,1.072748505,-2.77179472
54.074,3.752809956,1.075696406,-2.773238722
54.075,3.75762017,1.078657594,-2.774681472
54.076,3.76241986,1.081632122,-2.776122968
54.077,3.767208927,1.084620044,-2.777563208
54.078,3.77198727,1.087621414,-2.779002191
54.079,3.776754789,1.090636287,-2.780439915
54.08,3.781511384,1.093664717,-2.781876378
54.081,3.786256953,1.096706757,-2.78331158
54.082,3.790991396,1.099762464,-2.784745519
54.083,3.795714612,1.102831892,-2.786178192
54.084,3.800426497,1.105915095,-2.787609599
54.085,3.80512695,1.109012129,-2.789039738
54.086,3.809815868,1.112123049,-2.790468606
54.087,3.814493148,1.11524791,-2.791896204
54.088,3.819158687,1.118386767,-2.793322529
54.089,3.823812382,1.121539677,-2.794747579
54.09,3.828454127,1.124706695,-2.796171354
54.091,3.83308382,1.127887876,-2.797593851
54.092,3.837701356,1.131083277,-2.799015069
54.093,3.842306629,1.134292954,-2.800435007
54.094,3.846899535,1.137516962,-2.801853662
54.095,3.851479967,1.140755358,-2.803271034
54.096,3.85604782,1.1440082,-2.80468712
54.097,3.860602988,1.147275542,-2.80610192
54.098,3.865145364,1.150557442,-2.807515432
54.099,3.869674842,1.153853956,-2.808927653
54.1,3.874191314,1.157165141,-2.810338584
54.101,3.878694672,1.160491055,-2.811748221
54.102,3.883184809,1.163831755,-2.813156564
54.103,3.887661617,1.167187297,-2.814563611
54.104,3.892124987,1.170557739,-2.815969361
54.105,3.896574811,1.173943138,-2.817373811
54.106,3.90101098,1.177343552,-2.818776961
54.107,3.905433384,1.180759039,-2.820178808
54.108,3.909841914,1.184189656,-2.821579353
54.109,3.91423646,1.18763546,-2.822978591
54.11,3.918616911,1.191096511,-2.824376524
54.111,3.922983157,1.194572865,-2.825773148
54.112,3.927335087,1.198064582,-2.827168462
54.113,3.931672591,1.201571718,-2.828562465
54.114,3.935995556,1.205094333,-2.829955155
54.115,3.940303871,1.208632485,-2.831346531
54.116,3.944597424,1.212186231,-2.832736591
54.117,3.948876104,1.215755632,-2.834125334
54.118,3.953139796,1.219340745,-2.835512758
54.119,3.95738839,1.222941628,-2.836898861
54.12,3.96162177,1.226558342,-2.838283643
54.121,3.965839825,1.230190944,-2.839667101
54.122,3.970042441,1.233839493,-2.841049234
54.123,3.974229503,1.237504048,-2.842430041
54.124,3.978400898,1.24118467,-2.84380952
54.125,3.982556511,1.244881415,-2.84518767
54.126,3.986696227,1.248594344,-2.846564488
54.127,3.990819932,1.252323516,-2.847939974
54.128,3.994927511,1.25606899,-2.849314127
54.129,3.999018847,1.259830826,-2.850686943
54.13,4.003093826,1.263609082,-2.852058423
54.131,4.007152332,1.267403819,-2.853428564
54.132,4.011194248,1.271215095,-2.854797366
54.133,4.015219458,1.275042971,-2.856164826
54.134,4.019227845,1.278887505,-2.857530943
54.135,4.023219293,1.282748758,-2.858895715
54.136,4.027193684,1.286626789,-2.860259142
54.137,4.031150902,1.290521657,-2.861621221
54.138,4.035090829,1.294433423,-2.862981951
54.139,4.039013346,1.298362146,-2.864341331
54.14,4.042918337,1.302307886,-2.865699359
54.141,4.046805683,1.306270703,-2.867056034
54.142,4.050675265,1.310250656,-2.868411354
54.143,4.054526966,1.314247805,-2.869765317
54.144,4.058360666,1.31826221,-2.871117923
54.145,4.062176247,1.322293932,-2.872469169
54.146,4.065973589,1.326343029,-2.873819055
54.147,4.069752573,1.330409561,-2.875167578
54.148,4.073513079,1.33449359,-2.876514738
54.149,4.077254989,1.338595173,-2.877860532
54.15,4.080978182,1.342714372,-2.87920496
54.151,4.084682538,1.346851245,-2.880548019
54.152,4.088367937,1.351005854,-2.881889709
54.153,4.092034258,1.355178257,-2.883230028
54.154,4.095681382,1.359368515,-2.884568974
54.155,4.099309187,1.363576686,-2.885906547
54.156,4.102917553,1.367802832,-2.887242743
54.157,4.106506359,1.372047012,-2.888577563
54.158,4.110075484,1.376309284,-2.889911004
54.159,4.113624807,1.38058971,-2.891243066
54.16,4.117154206,1.384888349,-2.892573746
54.161,4.12066356,1.389205259,-2.893903043
54.162,4.124152747,1.393540501,-2.895230957
54.163,4.127621646,1.397894135,-2.896557484
54.164,4.131070135,1.402266219,-2.897882624
54.165,4.134498092,1.406656813,-2.899206376
54.166,4.137905395,1.411065976,-2.900528737
54.167,4.141291922,1.415493767,-2.901849707
54.168,4.144657551,1.419940246,-2.903169284
54.169,4.14800216,1.424405472,-2.904487467
54.17,4.151325626,1.428889504,-2.905804253
54.171,4.154627827,1.4333924,-2.907119643
54.172,4.157908641,1.437914219,-2.908433633
54.173,4.161167945,1.442455021,-2.909746224
54.174,4.164405617,1.447014864,-2.911057413
54.175,4.167621533,1.451593806,-2.912367198
54.176,4.170815572,1.456191905,-2.913675579
54.177,4.173987611,1.460809221,-2.914982555
54.178,4.177137527,1.465445812,-2.916288123
54.179,4.180265196,1.470101735,-2.917592282
54.18,4.183370498,1.474777048,-2.91889503
54.181,4.186453308,1.47947181,-2.920196367
54.182,4.189513504,1.484186078,-2.921496291
54.183,4.192550964,1.488919909,-2.922794801
54.184,4.195565563,1.493673362,-2.924091894
54.185,4.198557181,1.498446493,-2.92538757
54.186,4.201525694,1.50323936,-2.926681827
54.187,4.204470979,1.508052019,-2.927974664
54.188,4.207392914,1.512884528,-2.92926608
54.189,4.210291377,1.517736943,-2.930556072
54.19,4.213166243,1.522609321,-2.93184464
54.191,4.216017392,1.527501718,-2.933131781
54.192,4.218844701,1.53241419,-2.934417496
54.193,4.221648047,1.537346793,-2.935701782
54.194,4.224427308,1.542299584,-2.936984637
54.195,4.227182361,1.547272616,-2.938266061
54.196,4.229913086,1.552265947,-2.939546052
54.197,4.232619359,1.557279631,-2.940824609
54.198,4.235301058,1.562313724,-2.942101729
54.199,4.237958063,1.567368279,-2.943377413
54.2,4.240590251,1.572443352,-2.944651658
54.201,4.2431975,1.577538996,-2.945924463
54.202,4.24577969,1.582655267,-2.947195826
54.203,4.248336699,1.587792217,-2.948465747
54.204,4.250868406,1.592949901,-2.949734223
54.205,4.25337469,1.598128371,-2.951001254
54.206,4.25585543,1.603327682,-2.952266838
54.207,4.258310505,1.608547885,-2.953530974
54.208,4.260739795,1.613789033,-2.954793659
54.209,4.263143181,1.61905118,-2.956054894
54.21,4.265520541,1.624334375,-2.957314676
54.211,4.267871756,1.629638673,-2.958573003
54.212,4.270196706,1.634964123,-2.959829876
54.213,4.272495272,1.640310777,-2.961085292
54.214,4.274767335,1.645678686,-2.96233925
54.215,4.277012776,1.651067901,-2.963591748
54.216,4.279231475,1.656478472,-2.964842785
54.217,4.281423316,1.661910448,-2.96609236
54.218,4.283588179,1.66736388,-2.967340471
54.219,4.285725947,1.672838816,-2.968587118
54.22,4.287836502,1.678335306,-2.969832298
54.221,4.289919727,1.683853398,-2.97107601
54.222,4.291975505,1.689393141,-2.972318253
54.223,4.29400372,1.694954581,-2.973559026
54.224,4.296004254,1.700537768,-2.974798326
54.225,4.297976992,1.706142748,-2.976036154
54.226,4.299921818,1.711769567,-2.977272506
54.227,4.301838617,1.717418273,-2.978507383
54.228,4.303727274,1.723088911,-2.979740783
54.229,4.305587674,1.728781527,-2.980972703
54.23,4.307419704,1.734496166,-2.982203144
54.231,4.309223248,1.740232873,-2.983432103
54.232,4.310998195,1.745991692,-2.984659579
54.233,4.312744431,1.751772667,-2.985885572
54.234,4.314461842,1.757575842,-2.987110078
54.235,4.316150318,1.76340126,-2.988333098
54.236,4.317809747,1.769248964,-2.98955463
54.237,4.319440016,1.775118995,-2.990774672
54.238,4.321041016,1.781011396,-2.991993223
54.239,4.322612636,1.786926208,-2.993210282
54.24,4.324154766,1.792863472,-2.994425848
54.241,4.325667296,1.798823228,-2.995639918
54.242,4.327150118,1.804805515,-2.996852492
54.243,4.328603124,1.810810374,-2.998063569
54.244,4.330026205,1.816837843,-2.999273146
54.245,4.331419255,1.822887961,-3.000481223
54.246,4.332782166,1.828960765,-3.001687799
54.247,4.334114832,1.835056293,-3.002892871
54.248,4.335417148,1.841174581,-3.004096439
54.249,4.336689009,1.847315666,-3.005298502
54.25,4.337930309,1.853479584,-3.006499058
54.251,4.339140945,1.85966637,-3.007698105
54.252,4.340320815,1.865876058,-3.008895642
54.253,4.341469814,1.872108683,-3.010091669
54.254,4.342587841,1.878364277,-3.011286183
54.255,4.343674795,1.884642875,-3.012479184
54.256,4.344730575,1.890944508,-3.01367067
54.257,4.34575508,1.897269208,-3.014860639
54.258,4.346748212,1.903617006,-3.016049091
54.259,4.347709871,1.909987933,-3.017236024
54.26,4.34863996,1.916382018,-3.018421437
54.261,4.34953838,1.922799291,-3.019605328
54.262,4.350405036,1.929239781,-3.020787697
54.263,4.351239832,1.935703516,-3.021968541
54.264,4.352042672,1.942190523,-3.02314786
54.265,4.352813462,1.948700828,-3.024325652
54.266,4.353552109,1.955234459,-3.025501916
54.267,4.354258518,1.961791439,-3.02667665
54.268,4.3549326,1.968371795,-3.027849854
54.269,4.355574261,1.97497555,-3.029021526
54.27,4.356183411,1.981602727,-3.030191664
54.271,4.356759962,1.988253349,-3.031360268
54.272,4.357303824,1.994927438,-3.032527336
54.273,4.357814908,2.001625016,-3.033692867
54.274,4.358293129,2.008346102,-3.034856859
54.275,4.358738399,2.015090717,-3.036019312
54.276,4.359150634,2.02185888,-3.037180223
54.277,4.359529748,2.028650608,-3.038339592
54.278,4.359875658,2.03546592,-3.039497418
54.279,4.360188282,2.042304833,-3.040653698
54.28,4.360467538,2.049167361,-3.041808432
54.281,4.360713344,2.056053522,-3.042961619
54.282,4.360925622,2.062963328,-3.044113257
54.283,4.361104292,2.069896795,-3.045263345
54.284,4.361249276,2.076853934,-3.046411881
54.285,4.361360497,2.083834757,-3.047558865
54.286,4.361437879,2.090839277,-3.048704295
54.287,4.361481348,2.097867503,-3.04984817
54.288,4.36149083,2.104919446,-3.050990488
54.289,4.361466251,2.111995113,-3.052131249
54.29,4.36140754,2.119094514,-3.05327045
54.291,4.361314625,2.126217654,-3.054408091
54.292,4.361187438,2.13336454,-3.055544171
54.293,4.36102591,2.140535179,-3.056678688
54.294,4.360829973,2.147729573,-3.057811641
54.295,4.36059956,2.154947727,-3.058943028
54.296,4.360334607,2.162189643,-3.060072849
54.297,4.360035049,2.169455324,-3.061201102
54.298,4.359700822,2.17674477,-3.062327786
54.299,4.359331867,2.184057981,-3.063452899
54.3,4.35892812,2.191394956,-3.064576441
54.301,4.358489523,2.198755695,-3.06569841
54.302,4.358016018,2.206140193,-3.066818805
54.303,4.357507547,2.213548447,-3.067937624
54.304,4.356964055,2.220980452,-3.069054867
54.305,4.356385486,2.228436204,-3.070170532
54.306,4.355771787,2.235915695,-3.071284618
54.307,4.355122906,2.243418918,-3.072397123
54.308,4.354438792,2.250945864,-3.073508047
54.309,4.353719395,2.258496524,-3.074617388
54.31,4.352964667,2.266070887,-3.075725145
54.311,4.35217456,2.273668943,-3.076831317
54.312,4.351349028,2.281290678,-3.077935901
54.313,4.350488028,2.28893608,-3.079038899
54.314,4.349591515,2.296605132,-3.080140307
54.315,4.348659448,2.304297822,-3.081240124
54.316,4.347691786,2.31201413,-3.082338351
54.317,4.346688491,2.319754041,-3.083434984
54.318,4.345649523,2.327517535,-3.084530024
54.319,4.344574848,2.335304593,-3.085623468
54.32,4.343464429,2.343115194,-3.086715316
54.321,4.342318234,2.350949316,-3.087805567
54.322,4.341136229,2.358806937,-3.088894218
54.323,4.339918384,2.366688032,-3.08998127
54.324,4.33866467,2.374592577,-3.09106672
54.325,4.337375059,2.382520546,-3.092150568
54.326,4.336049524,2.39047191,-3.093232811
54.327,4.33468804,2.398446643,-3.09431345
54.328,4.333290584,2.406444714,-3.095392483
54.329,4.331857133,2.414466094,-3.096469909
54.33,4.330387668,2.42251075,-3.097545726
54.331,4.328882168,2.43057865,-3.098619933
54.332,4.327340617,2.43866976,-3.099692529
54.333,4.325762998,2.446784045,-3.100763513
54.334,4.324149297,2.454921469,-3.101832884
54.335,4.322499501,2.463081994,-3.10290064
54.336,4.320813599,2.471265583,-3.10396678
54.337,4.319091581,2.479472195,-3.105031304
54.338,4.317333438,2.48770179,-3.106094209
54.339,4.315539164,2.495954327,-3.107155494
54.34,4.313708754,2.504229761,-3.10821516
54.341,4.311842204,2.512528049,-3.109273203
54.342,4.309939513,2.520849145,-3.110329624
54.343,4.30800068,2.529193004,-3.11138442
54.344,4.306025706,2.537559576,-3.112437591
54.345,4.304014595,2.545948813,-3.113489136
54.346,4.301967352,2.554360665,-3.114539053
54.347,4.299883982,2.562795081,-3.115587341
54.348,4.297764494,2.571252007,-3.116633999
54.349,4.295608897,2.579731391,-3.117679026
54.35,4.293417202,2.588233176,-3.11872242
54.351,4.291189424,2.596757308,-3.119764181
54.352,4.288925575,2.605303728,-3.120804308
54.353,4.286625673,2.613872378,-3.121842798
54.354,4.284289736,2.622463198,-3.122879651
54.355,4.281917784,2.631076127,-3.123914866
54.356,4.279509838,2.639711103,-3.124948442
54.357,4.277065921,2.648368061,-3.125980377
54.358,4.274586058,2.657046938,-3.12701067
54.359,4.272070277,2.665747667,-3.12803932
54.36,4.269518605,2.674470181,-3.129066326
54.361,4.266931074,2.683214411,-3.130091687
54.362,4.264307714,2.691980287,-3.131115402
54.363,4.261648559,2.700767739,-3.132137469
54.364,4.258953646,2.709576694,-3.133157888
54.365,4.256223012,2.718407079,-3.134176657
54.366,4.253456695,2.727258819,-3.135193774
54.367,4.250654736,2.736131837,-3.13620924
54.368,4.247817179,2.745026057,-3.137223052
54.369,4.244944067,2.7539414,-3.13823521
54.37,4.242035447,2.762877786,-3.139245712
54.371,4.239091367,2.771835134,-3.140254558
54.372,4.236111877,2.780813361,-3.141261746
54.373,4.233097028,2.789812384,-3.142267274
54.374,4.230046874,2.798832118,-3.143271143
54.375,4.226961471,2.807872477,-3.14427335
54.376,4.223840875,2.816933373,-3.145273895
54.377,4.220685146,2.826014718,-3.146272777
54.378,4.217494344,2.835116422,-3.147269994
54.379,4.214268532,2.844238393,-3.148265545
54.38,4.211007774,2.853380539,-3.149259429
54.381,4.207712137,2.862542766,-3.150251645
54.382,4.20438169,2.871724979,-3.151242192
54.383,4.201016501,2.880927082,-3.152231069
54.384,4.197616643,2.890148977,-3.153218274
54.385,4.19418219,2.899390566,-3.154203807
54.386,4.190713216,2.908651747,-3.155187666
54.387,4.187209801,2.917932421,-3.15616985
54.388,4.183672022,2.927232484,-3.157150359
54.389,4.180099961,2.936551832,-3.15812919
54.39,4.1764937,2.94589036,-3.159106343
54.391,4.172853326,2.955247963,-3.160081818
54.392,4.169178923,2.964624531,-3.161055612
54.393,4.165470582,2.974019956,-3.162027724
54.394,4.161728391,2.983434129,-3.162998154
54.395,4.157952444,2.992866938,-3.163966901
54.396,4.154142834,3.002318269,-3.164933962
54.397,4.150299658,3.01178801,-3.165899338
54.398,4.146423013,3.021276044,-3.166863027
54.399,4.142512998,3.030782257,-3.167825028
54.4,4.138569716,3.040306529,-3.16878534
54.401,4.134593269,3.049848743,-3.169743962
54.402,4.130583762,3.059408779,-3.170700892
54.403,4.126541303,3.068986514,-3.17165613
54.404,4.122466,3.078581827,-3.172609675
54.405,4.118357965,3.088194594,-3.173561525
54.406,4.114217308,3.097824691,-3.174511679
54.407,4.110044146,3.10747199,-3.175460137
54.408,4.105838593,3.117136365,-3.176406897
54.409,4.101600768,3.126817687,-3.177351958
54.41,4.09733079,3.136515828,-3.178295319
54.411,4.093028781,3.146230655,-3.179236979
54.412,4.088694864,3.155962037,-3.180176937
54.413,4.084329165,3.16570984,-3.181115192
54.414,4.079931811,3.175473932,-3.182051743
54.415,4.075502929,3.185254175,-3.182986588
54.416,4.071042651,3.195050433,-3.183919727
54.417,4.066551109,3.204862569,-3.184851158
54.418,4.062028436,3.214690444,-3.185780881
54.419,4.05747477,3.224533918,-3.186708895
54.42,4.052890247,3.234392849,-3.187635198
54.421,4.048275006,3.244267095,-3.188559789
54.422,4.043629189,3.254156514,-3.189482667
54.423,4.038952938,3.264060959,-3.190403832
54.424,4.034246399,3.273980287,-3.191323282
54.425,4.029509717,3.28391435,-3.192241016
54.426,4.024743039,3.293863,-3.193157033
54.427,4.019946517,3.303826089,-3.194071332
54.428,4.015120301,3.313803468,-3.194983911
54.429,4.010264544,3.323794984,-3.195894771
54.43,4.005379401,3.333800486,-3.19680391
54.431,4.000465028,3.343819821,-3.197711327
54.432,3.995521583,3.353852836,-3.19861702
54.433,3.990549226,3.363899374,-3.199520989
54.434,3.985548119,3.373959281,-3.200423233
54.435,3.980518424,3.384032399,-3.20132375
54.436,3.975460306,3.39411857,-3.202222541
54.437,3.97037393,3.404217635,-3.203119602
54.438,3.965259465,3.414329434,-3.204014935
54.439,3.960117081,3.424453807,-3.204908537
54.44,3.954946947,3.434590591,-3.205800407
54.441,3.949749236,3.444739624,-3.206690545
54.442,3.944524123,3.454900742,-3.20757895
54.443,3.939271783,3.46507378,-3.20846562
54.444,3.933992392,3.475258574,-3.209350554
54.445,3.92868613,3.485454956,-3.210233752
54.446,3.923353177,3.49566276,-3.211115212
54.447,3.917993714,3.505881817,-3.211994934
54.448,3.912607924,3.516111958,-3.212872916
54.449,3.907195992,3.526353013,-3.213749158
54.45,3.901758103,3.536604813,-3.214623658
54.451,3.896294445,3.546867184,-3.215496415
54.452,3.890805207,3.557139956,-3.216367428
54.453,3.885290578,3.567422955,-3.217236697
54.454,3.879750751,3.577716007,-3.218104221
54.455,3.874185917,3.588018937,-3.218969997
54.456,3.868596273,3.59833157,-3.219834026
54.457,3.862982012,3.608653731,-3.220696307
54.458,3.857343332,3.618985242,-3.221556838
54.459,3.851680431,3.629325925,-3.222415618
54.46,3.845993509,3.639675603,-3.223272646
54.461,3.840282766,3.650034096,-3.224127922
54.462,3.834548405,3.660401225,-3.224981444
54.463,3.828790628,3.670776809,-3.225833212
54.464,3.823009641,3.681160668,-3.226683224
54.465,3.817205648,3.69155262,-3.22753148
54.466,3.811378857,3.701952483,-3.228377978
54.467,3.805529476,3.712360074,-3.229222718
54.468,3.799657715,3.72277521,-3.230065698
54.469,3.793763782,3.733197706,-3.230906918
54.47,3.78784789,3.743627379,-3.231746376
54.471,3.781910252,3.754064042,-3.232584072
54.472,3.775951081,3.764507512,-3.233420004
54.473,3.769970592,3.7749576,-3.234254172
54.474,3.763969,3.785414122,-3.235086575
54.475,3.757946523,3.795876889,-3.235917212
54.476,3.751903377,3.806345715,-3.236746081
54.477,3.745839783,3.81682041,-3.237573182
54.478,3.739755959,3.827300788,-3.238398514
54.479,3.733652127,3.837786658,-3.239222076
54.48,3.727528508,3.848277831,-3.240043866
54.481,3.721385324,3.858774119,-3.240863885
54.482,3.715222799,3.86927533,-3.241682131
54.483,3.709041157,3.879781275,-3.242498603
54.484,3.702840624,3.890291762,-3.243313299
54.485,3.696621425,3.900806601,-3.24412622
54.486,3.690383787,3.911325599,-3.244937365
54.487,3.684127938,3.921848566,-3.245746731
54.488,3.677854106,3.932375309,-3.246554319
54.489,3.67156252,3.942905637,-3.247360128
54.49,3.66525341,3.953439356,-3.248164155
54.491,3.658927007,3.963976273,-3.248966402
54.492,3.652583541,3.974516197,-3.249766865
54.493,3.646223245,3.985058933,-3.250565546
54.494,3.639846351,3.995604289,-3.251362442
54.495,3.633453092,4.00615207,-3.252157553
54.496,3.627043702,4.016702084,-3.252950878
54.497,3.620618415,4.027254136,-3.253742416
